"","FileCondi","Subnum","Old","Stimkind","RT","Error"
"401","ANpure",29,"New","AN",1860.5,0.318681318681319
"402","ANpure",29,"Old","AN",1190,0.4625
"403","ANpure",30,"New","AN",822,0.0319148936170213
"404","ANpure",30,"Old","AN",839,0.0645161290322581
"405","ANpure",31,"New","AN",1200.5,0.036144578313253
"406","ANpure",31,"Old","AN",1054,0.0373831775700935
"407","ANpure",33,"New","AN",664,0.0194174757281553
"408","ANpure",33,"Old","AN",591.5,0.0112359550561798
"409","ANpure",34,"New","AN",1009.5,0.278350515463918
"410","ANpure",34,"Old","AN",904,0.219178082191781
"411","CMpure",1,"New","CM",648,0.0957446808510638
"412","CMpure",1,"Old","CM",596,0.22680412371134
"413","CMpure",2,"New","CM",583,0.228571428571429
"414","CMpure",2,"Old","CM",590,0.0804597701149425
"415","CMpure",3,"New","CM",646,0.0190476190476191
"416","CMpure",3,"Old","CM",619,0.0344827586206896
"417","CMpure",4,"New","CM",569,0.0480769230769231
"418","CMpure",4,"Old","CM",572.5,0.0681818181818182
"419","CMpure",5,"New","CM",858,0.211538461538462
"420","CMpure",5,"Old","CM",1048.5,0.0952380952380952
"421","CMpure",6,"New","CM",966.5,0.0975609756097561
"422","CMpure",6,"Old","CM",773,0.119266055045872
"423","CMpure",7,"New","CM",751,0.0531914893617021
"424","CMpure",7,"Old","CM",802,0.13265306122449
"425","CMpure",8,"New","CM",541.5,0.0105263157894737
"426","CMpure",8,"Old","CM",514,0.0103092783505154
"427","CMpure",9,"New","CM",886,0.114583333333333
"428","CMpure",9,"Old","CM",756,0.0104166666666666
"429","CMpure",10,"New","CM",747,0.270833333333333
"430","CMpure",10,"Old","CM",579,0.0941176470588235
"431","CMpure",11,"New","CM",525.5,0.00900900900900903
"432","CMpure",11,"Old","CM",494.5,0.0123456790123457
"433","CMpure",12,"New","CM",896.5,0.0112359550561798
"434","CMpure",12,"Old","CM",851,0.0198019801980198
"435","CMpure",13,"New","CM",680,0.0377358490566038
"436","CMpure",13,"Old","CM",786,0.0476190476190477
"437","CMpure",14,"New","CM",894,0.072289156626506
"438","CMpure",14,"Old","CM",785,0.186915887850467
"439","CMpure",16,"New","CM",644,0.0326086956521739
"440","CMpure",16,"Old","CM",618,0.0102040816326531
