"","Subnum","Block","Trial","Old","testcdisgard","Setsize","Serpos","Lag","Response","Correctness","Side","RT","WhichProbe","Stimkind","FileCondi","prob1","prob2","prob3","prob4","prob5","prob6","prob7","prob8"
"1",1,2,1,2,1,4,0,0,2,0,0,4589,75,1,"MIX",7,6,73,74,NA,NA,NA,NA
"2",1,2,2,1,1,4,3,2,1,1,1,894,2,0,"MIX",7,1,76,77,NA,NA,NA,NA
"3",1,2,3,1,1,2,1,2,2,1,0,782,3,0,"MIX",3,78,NA,NA,NA,NA,NA,NA
"4",1,2,4,1,1,4,4,1,1,1,1,870,8,0,"MIX",3,7,79,80,NA,NA,NA,NA
"5",1,2,5,2,1,2,0,0,1,0,1,951,11,1,"MIX",4,81,NA,NA,NA,NA,NA,NA
"6",1,2,6,1,1,2,2,1,2,1,0,693,7,0,"MIX",7,82,NA,NA,NA,NA,NA,NA
"7",1,2,7,1,1,2,1,2,1,1,1,733,1,0,"MIX",1,83,NA,NA,NA,NA,NA,NA
"8",1,2,8,2,1,4,0,0,1,1,0,1801,86,1,"MIX",4,7,84,85,NA,NA,NA,NA
"9",1,2,9,2,1,2,0,0,2,1,1,3732,88,1,"MIX",7,87,NA,NA,NA,NA,NA,NA
"10",1,2,10,1,1,4,1,4,1,1,1,1607,5,0,"MIX",7,3,89,90,NA,NA,NA,NA
"11",1,2,11,1,1,4,1,4,1,1,1,784,2,0,"MIX",6,7,91,92,NA,NA,NA,NA
"12",1,2,12,2,1,8,0,0,2,0,0,1761,97,1,"MIX",8,6,7,2,93,94,95,96
"13",1,2,13,2,1,4,0,0,2,1,1,3140,14,1,"MIX",1,3,98,99,NA,NA,NA,NA
"14",1,2,14,1,1,2,2,1,2,1,0,746,8,0,"MIX",8,100,NA,NA,NA,NA,NA,NA
"15",1,2,15,1,1,2,1,2,1,1,1,641,7,0,"MIX",8,101,NA,NA,NA,NA,NA,NA
"16",1,2,16,1,1,4,1,4,1,1,1,576,6,0,"MIX",2,4,102,103,NA,NA,NA,NA
"17",1,2,17,1,1,4,2,3,2,1,0,721,4,0,"MIX",3,1,104,105,NA,NA,NA,NA
"18",1,2,18,2,1,2,0,0,2,1,1,712,9,1,"MIX",5,106,NA,NA,NA,NA,NA,NA
"19",1,2,19,2,1,8,0,0,2,1,1,4255,111,1,"MIX",1,8,6,2,107,108,109,110
"20",1,2,20,1,1,8,3,6,1,1,1,710,6,0,"MIX",8,1,7,6,112,113,114,115
"21",1,2,21,2,1,4,0,0,1,1,0,1315,9,1,"MIX",6,4,116,117,NA,NA,NA,NA
"22",1,2,22,1,1,4,2,3,1,1,1,663,6,0,"MIX",2,4,118,119,NA,NA,NA,NA
"23",1,2,23,1,1,4,1,4,1,1,1,661,1,0,"MIX",1,5,120,121,NA,NA,NA,NA
"24",1,2,24,2,1,4,0,0,1,1,0,820,15,1,"MIX",5,3,122,123,NA,NA,NA,NA
"25",1,3,1,1,1,8,3,6,2,1,0,963,1,0,"MIX",2,7,6,8,124,125,126,127
"26",1,3,2,1,1,2,1,2,2,1,0,705,1,0,"MIX",1,128,NA,NA,NA,NA,NA,NA
"27",1,3,3,1,1,8,7,2,1,1,1,679,3,0,"MIX",1,4,7,2,129,130,131,132
"28",1,3,4,1,1,2,1,2,2,1,0,720,4,0,"MIX",6,133,NA,NA,NA,NA,NA,NA
"29",1,3,5,1,1,4,3,2,2,1,0,780,4,0,"MIX",5,1,134,135,NA,NA,NA,NA
"30",1,3,6,2,1,2,0,0,2,1,1,2609,137,1,"MIX",3,136,NA,NA,NA,NA,NA,NA
"31",1,3,7,1,1,2,2,1,2,1,0,780,3,0,"MIX",1,138,NA,NA,NA,NA,NA,NA
"32",1,3,8,2,1,4,0,0,2,0,0,1958,141,1,"MIX",2,5,139,140,NA,NA,NA,NA
"33",1,3,9,1,1,8,1,8,1,1,1,1131,6,0,"MIX",4,5,3,1,142,143,144,145
"34",1,3,10,2,1,4,0,0,2,1,1,727,10,1,"MIX",3,7,146,147,NA,NA,NA,NA
"35",1,3,11,2,1,8,0,0,2,0,0,1084,13,1,"MIX",7,5,8,4,148,149,150,151
"36",1,3,12,2,1,2,0,0,2,1,1,2211,153,1,"MIX",8,152,NA,NA,NA,NA,NA,NA
"37",1,3,13,2,1,8,0,0,2,1,1,1967,158,1,"MIX",7,5,1,2,154,155,156,157
"38",1,3,14,1,1,4,2,3,1,0,0,3272,3,0,"MIX",5,2,159,160,NA,NA,NA,NA
"39",1,3,15,1,1,8,2,7,2,1,0,1096,3,0,"MIX",5,4,6,1,161,162,163,164
"40",1,3,16,1,1,2,2,1,2,1,0,625,2,0,"MIX",2,165,NA,NA,NA,NA,NA,NA
"41",1,3,17,1,1,8,2,7,1,1,1,698,3,0,"MIX",2,3,6,4,166,167,168,169
"42",1,3,18,2,1,2,0,0,2,1,1,690,9,1,"MIX",8,170,NA,NA,NA,NA,NA,NA
"43",1,3,19,1,1,8,6,3,2,1,0,633,3,0,"MIX",8,7,6,4,171,172,173,174
"44",1,3,20,2,1,2,0,0,2,0,0,3107,176,1,"MIX",3,175,NA,NA,NA,NA,NA,NA
"45",1,3,21,2,1,8,0,0,1,1,0,1977,181,1,"MIX",6,5,8,1,177,178,179,180
"46",1,3,22,1,1,8,7,2,1,1,1,748,3,0,"MIX",7,4,5,1,182,183,184,185
"47",1,3,23,1,1,4,2,3,1,1,1,1159,8,0,"MIX",3,7,186,187,NA,NA,NA,NA
"48",1,3,24,2,1,8,0,0,2,1,1,587,9,1,"MIX",7,1,3,8,188,189,190,191
"49",1,4,1,1,1,4,2,3,2,1,0,723,4,0,"MIX",1,2,192,193,NA,NA,NA,NA
"50",1,4,2,2,1,8,0,0,2,0,0,1079,13,1,"MIX",7,3,6,8,194,195,196,197
"51",1,4,3,1,1,8,2,7,1,1,1,607,1,0,"MIX",3,8,7,1,198,199,200,201
"52",1,4,4,2,1,2,0,0,1,1,0,2347,203,1,"MIX",8,202,NA,NA,NA,NA,NA,NA
"53",1,4,5,1,1,2,1,2,1,1,1,593,3,0,"MIX",3,204,NA,NA,NA,NA,NA,NA
"54",1,4,6,2,1,2,0,0,1,1,0,718,11,1,"MIX",5,205,NA,NA,NA,NA,NA,NA
"55",1,4,7,2,1,4,0,0,2,1,1,1114,14,1,"MIX",1,5,206,207,NA,NA,NA,NA
"56",1,4,8,2,1,2,0,0,2,1,1,625,15,1,"MIX",4,208,NA,NA,NA,NA,NA,NA
"57",1,4,9,2,1,2,0,0,2,1,1,1595,210,1,"MIX",1,209,NA,NA,NA,NA,NA,NA
"58",1,4,10,2,1,8,0,0,1,0,1,3375,215,1,"MIX",4,1,5,7,211,212,213,214
"59",1,4,11,1,1,2,2,1,2,1,0,748,2,0,"MIX",2,216,NA,NA,NA,NA,NA,NA
"60",1,4,12,2,1,8,0,0,1,0,1,960,221,1,"MIX",1,2,4,5,217,218,219,220
"61",1,4,13,1,1,8,4,5,2,1,0,1116,4,0,"MIX",4,3,5,1,222,223,224,225
"62",1,4,14,1,1,4,4,1,1,1,1,601,7,0,"MIX",5,2,226,227,NA,NA,NA,NA
"63",1,4,15,2,1,2,0,0,2,0,0,1268,229,1,"MIX",7,228,NA,NA,NA,NA,NA,NA
"64",1,4,16,1,1,8,3,6,1,1,1,627,5,0,"MIX",1,8,2,6,230,231,232,233
"65",1,4,17,2,1,2,0,0,1,0,1,1982,235,1,"MIX",5,234,NA,NA,NA,NA,NA,NA
"66",1,4,18,1,1,2,1,2,2,1,0,786,3,0,"MIX",3,236,NA,NA,NA,NA,NA,NA
"67",1,4,19,2,1,4,0,0,1,1,0,1083,239,1,"MIX",7,8,237,238,NA,NA,NA,NA
"68",1,4,20,2,1,4,0,0,1,1,0,713,9,1,"MIX",3,2,240,241,NA,NA,NA,NA
"69",1,4,21,2,1,2,0,0,2,1,1,576,15,1,"MIX",7,242,NA,NA,NA,NA,NA,NA
"70",1,4,22,1,1,8,3,6,2,1,0,716,8,0,"MIX",1,8,5,7,243,244,245,246
"71",1,4,23,1,1,2,2,1,1,1,1,580,4,0,"MIX",5,247,NA,NA,NA,NA,NA,NA
"72",1,4,24,2,1,8,0,0,1,1,0,704,16,1,"MIX",7,3,4,6,248,249,250,251
"73",1,5,1,2,1,4,0,0,1,0,1,1644,254,1,"MIX",1,5,252,253,NA,NA,NA,NA
"74",1,5,2,2,1,2,0,0,1,1,0,591,13,1,"MIX",5,255,NA,NA,NA,NA,NA,NA
"75",1,5,3,2,1,8,0,0,2,1,1,1371,260,1,"MIX",8,2,3,5,256,257,258,259
"76",1,5,4,2,1,8,0,0,1,1,0,1926,265,1,"MIX",6,7,1,5,261,262,263,264
"77",1,5,5,2,1,8,0,0,1,0,1,1276,270,1,"MIX",4,2,7,5,266,267,268,269
"78",1,5,6,2,1,2,0,0,2,0,0,3149,272,1,"MIX",1,271,NA,NA,NA,NA,NA,NA
"79",1,5,7,2,1,2,0,0,1,1,0,803,14,1,"MIX",3,273,NA,NA,NA,NA,NA,NA
"80",1,5,8,2,1,4,0,0,1,1,0,604,16,1,"MIX",2,7,274,275,NA,NA,NA,NA
"81",1,5,9,1,1,4,4,1,2,1,0,780,3,0,"MIX",4,1,276,277,NA,NA,NA,NA
"82",1,5,10,1,1,4,3,2,2,1,0,678,8,0,"MIX",8,3,278,279,NA,NA,NA,NA
"83",1,5,11,2,1,4,0,0,1,0,1,1253,282,1,"MIX",5,8,280,281,NA,NA,NA,NA
"84",1,5,12,1,1,2,1,2,2,1,0,631,7,0,"MIX",8,283,NA,NA,NA,NA,NA,NA
"85",1,5,13,2,1,4,0,0,2,1,1,807,9,1,"MIX",2,6,284,285,NA,NA,NA,NA
"86",1,5,14,2,1,4,0,0,2,1,1,671,14,1,"MIX",3,7,286,287,NA,NA,NA,NA
"87",1,5,15,1,1,2,2,1,1,1,1,632,2,0,"MIX",5,288,NA,NA,NA,NA,NA,NA
"88",1,5,16,1,1,8,8,1,2,1,0,690,2,0,"MIX",6,2,1,3,289,290,291,292
"89",1,5,17,2,1,4,0,0,1,1,0,976,12,1,"MIX",8,6,293,294,NA,NA,NA,NA
"90",1,5,18,1,1,4,1,4,2,1,0,593,7,0,"MIX",6,7,295,296,NA,NA,NA,NA
"91",1,5,19,2,1,8,0,0,2,1,1,507,15,1,"MIX",6,1,4,5,297,298,299,300
"92",1,5,20,2,1,8,0,0,1,0,1,1658,305,1,"MIX",6,2,1,7,301,302,303,304
"93",1,5,21,2,1,8,0,0,2,0,0,2043,310,1,"MIX",7,1,6,3,306,307,308,309
"94",1,5,22,1,1,8,2,7,1,1,1,764,2,0,"MIX",2,8,1,7,311,312,313,314
"95",1,5,23,1,1,4,4,1,2,1,0,759,1,0,"MIX",1,2,315,316,NA,NA,NA,NA
"96",1,5,24,2,1,8,0,0,1,0,1,1596,321,1,"MIX",4,2,1,8,317,318,319,320
"97",1,6,1,1,1,8,2,7,2,1,0,652,4,0,"MIX",7,1,5,6,322,323,324,325
"98",1,6,2,1,1,4,3,2,2,1,0,665,7,0,"MIX",3,7,326,327,NA,NA,NA,NA
"99",1,6,3,1,1,2,1,2,1,1,1,595,2,0,"MIX",2,328,NA,NA,NA,NA,NA,NA
"100",1,6,4,2,1,4,0,0,2,1,1,629,15,1,"MIX",8,7,329,330,NA,NA,NA,NA
"101",1,6,5,2,1,4,0,0,1,0,1,2837,12,1,"MIX",6,8,331,332,NA,NA,NA,NA
"102",1,6,6,1,1,4,1,4,1,1,1,588,7,0,"MIX",6,7,333,334,NA,NA,NA,NA
"103",1,6,7,1,1,4,2,3,2,1,0,780,3,0,"MIX",3,6,335,336,NA,NA,NA,NA
"104",1,6,8,2,1,2,0,0,1,0,1,1232,338,1,"MIX",8,337,NA,NA,NA,NA,NA,NA
"105",1,6,9,2,1,8,0,0,2,0,0,1440,343,1,"MIX",6,1,8,7,339,340,341,342
"106",1,6,10,2,1,4,0,0,1,1,0,911,16,1,"MIX",1,5,344,345,NA,NA,NA,NA
"107",1,6,11,1,1,8,8,1,1,1,1,400,1,0,"MIX",1,3,7,6,346,347,348,349
"108",1,6,12,2,1,8,0,0,2,1,1,642,14,1,"MIX",8,5,4,3,350,351,352,353
"109",1,6,13,1,1,4,2,3,1,1,1,1362,2,0,"MIX",4,2,354,355,NA,NA,NA,NA
"110",1,6,14,1,1,2,2,1,2,1,0,560,2,0,"MIX",2,356,NA,NA,NA,NA,NA,NA
"111",1,6,15,1,1,8,7,2,2,1,0,541,6,0,"MIX",3,8,4,1,357,358,359,360
"112",1,6,16,1,1,8,2,7,2,1,0,873,4,0,"MIX",6,3,5,8,361,362,363,364
"113",1,6,17,2,1,8,0,0,1,1,0,777,14,1,"MIX",3,1,8,5,365,366,367,368
"114",1,6,18,1,1,4,4,1,1,1,1,562,8,0,"MIX",1,4,369,370,NA,NA,NA,NA
"115",1,6,19,1,1,2,2,1,1,1,1,624,5,0,"MIX",8,371,NA,NA,NA,NA,NA,NA
"116",1,6,20,2,1,2,0,0,1,1,0,715,11,1,"MIX",5,372,NA,NA,NA,NA,NA,NA
"117",1,6,21,2,1,8,0,0,1,1,0,816,13,1,"MIX",6,4,2,7,373,374,375,376
"118",1,6,22,1,1,4,4,1,2,1,0,1256,8,0,"MIX",4,6,377,378,NA,NA,NA,NA
"119",1,6,23,2,1,4,0,0,1,0,1,1086,381,1,"MIX",5,7,379,380,NA,NA,NA,NA
"120",1,6,24,1,1,2,2,1,2,1,0,743,5,0,"MIX",6,382,NA,NA,NA,NA,NA,NA
"121",1,7,1,2,1,8,0,0,2,1,1,638,16,1,"MIX",5,3,1,8,383,384,385,386
"122",1,7,2,1,1,2,1,2,1,1,1,600,8,0,"MIX",8,387,NA,NA,NA,NA,NA,NA
"123",1,7,3,1,1,4,1,4,1,1,1,793,8,0,"MIX",4,8,388,389,NA,NA,NA,NA
"124",1,7,4,1,1,8,7,2,1,1,1,973,4,0,"MIX",8,4,5,2,390,391,392,393
"125",1,7,5,2,1,8,0,0,1,1,0,761,10,1,"MIX",5,8,1,6,394,395,396,397
"126",1,7,6,1,1,4,4,1,2,1,0,739,5,0,"MIX",7,5,398,399,NA,NA,NA,NA
"127",1,7,7,2,1,8,0,0,1,1,0,600,10,1,"MIX",6,7,3,2,400,401,402,403
"128",1,7,8,2,1,4,0,0,2,0,0,2169,406,1,"MIX",1,2,404,405,NA,NA,NA,NA
"129",1,7,9,1,1,4,3,2,1,1,1,4459,7,0,"MIX",1,5,407,408,NA,NA,NA,NA
"130",1,7,10,2,1,2,0,0,1,1,0,541,16,1,"MIX",6,409,NA,NA,NA,NA,NA,NA
"131",1,7,11,2,1,2,0,0,2,1,1,684,9,1,"MIX",7,410,NA,NA,NA,NA,NA,NA
"132",1,7,12,2,1,4,0,0,2,1,1,600,10,1,"MIX",2,3,411,412,NA,NA,NA,NA
"133",1,7,13,2,1,8,0,0,2,0,0,1731,417,1,"MIX",8,3,4,5,413,414,415,416
"134",1,7,14,1,1,8,8,1,1,1,1,432,3,0,"MIX",8,4,2,3,418,419,420,421
"135",1,7,15,1,1,8,8,1,2,1,0,657,1,0,"MIX",6,5,1,2,422,423,424,425
"136",1,7,16,2,1,2,0,0,1,0,1,3963,427,1,"MIX",7,426,NA,NA,NA,NA,NA,NA
"137",1,7,17,2,1,2,0,0,1,1,0,3537,13,1,"MIX",3,428,NA,NA,NA,NA,NA,NA
"138",1,7,18,1,1,8,7,2,2,1,0,1653,8,0,"MIX",7,2,5,6,429,430,431,432
"139",1,7,19,1,1,4,2,3,2,1,0,573,2,0,"MIX",3,2,433,434,NA,NA,NA,NA
"140",1,7,20,1,1,2,2,1,1,1,1,650,4,0,"MIX",4,435,NA,NA,NA,NA,NA,NA
"141",1,7,21,1,1,4,2,3,2,1,0,680,3,0,"MIX",2,7,436,437,NA,NA,NA,NA
"142",1,7,22,2,1,8,0,0,2,0,0,1198,442,1,"MIX",8,7,1,6,438,439,440,441
"143",1,7,23,2,1,2,0,0,1,0,1,2114,444,1,"MIX",6,443,NA,NA,NA,NA,NA,NA
"144",1,7,24,1,1,8,5,4,1,0,0,2032,2,0,"MIX",4,7,3,8,445,446,447,448
"145",1,8,1,1,1,2,2,1,1,1,1,786,6,0,"MIX",8,449,NA,NA,NA,NA,NA,NA
"146",1,8,2,2,1,2,0,0,1,1,0,935,15,1,"MIX",3,450,NA,NA,NA,NA,NA,NA
"147",1,8,3,2,1,8,0,0,2,1,1,627,15,1,"MIX",1,3,8,7,451,452,453,454
"148",1,8,4,2,1,4,0,0,2,0,0,3650,457,1,"MIX",2,6,455,456,NA,NA,NA,NA
"149",1,8,5,1,1,2,1,2,1,0,0,547,6,0,"MIX",1,458,NA,NA,NA,NA,NA,NA
"150",1,8,6,2,1,4,0,0,1,1,0,4325,461,1,"MIX",3,8,459,460,NA,NA,NA,NA
"151",1,8,7,2,1,2,0,0,1,0,1,2828,463,1,"MIX",8,462,NA,NA,NA,NA,NA,NA
"152",1,8,8,1,1,8,5,4,1,1,1,1277,3,0,"MIX",4,7,1,6,464,465,466,467
"153",1,8,9,2,1,4,0,0,1,1,0,770,10,1,"MIX",3,8,468,469,NA,NA,NA,NA
"154",1,8,10,2,1,4,0,0,1,0,1,1484,472,1,"MIX",3,2,470,471,NA,NA,NA,NA
"155",1,8,11,2,1,8,0,0,2,1,1,595,15,1,"MIX",3,8,1,7,473,474,475,476
"156",1,8,12,1,1,2,1,2,2,1,0,928,4,0,"MIX",8,477,NA,NA,NA,NA,NA,NA
"157",1,8,13,2,1,8,0,0,1,1,0,1181,482,1,"MIX",5,7,4,6,478,479,480,481
"158",1,8,14,1,1,4,3,2,1,1,1,1239,5,0,"MIX",4,2,483,484,NA,NA,NA,NA
"159",1,8,15,1,1,4,4,1,1,1,1,558,3,0,"MIX",3,6,485,486,NA,NA,NA,NA
"160",1,8,16,2,1,2,0,0,1,0,1,1307,488,1,"MIX",1,487,NA,NA,NA,NA,NA,NA
"161",1,8,17,2,1,2,0,0,2,1,1,667,11,1,"MIX",4,489,NA,NA,NA,NA,NA,NA
"162",1,8,18,2,1,8,0,0,2,1,1,722,16,1,"MIX",5,2,3,4,490,491,492,493
"163",1,8,19,1,1,8,2,7,1,1,1,728,1,0,"MIX",5,2,1,3,494,495,496,497
"164",1,8,20,2,1,2,0,0,2,0,0,4974,499,1,"MIX",7,498,NA,NA,NA,NA,NA,NA
"165",1,8,21,2,1,8,0,0,2,1,1,1193,10,1,"MIX",1,3,7,2,500,501,502,503
"166",1,8,22,2,1,2,0,0,1,0,1,1934,505,1,"MIX",7,504,NA,NA,NA,NA,NA,NA
"167",1,8,23,2,1,4,0,0,2,1,1,601,9,1,"MIX",8,6,506,507,NA,NA,NA,NA
"168",1,8,24,1,1,2,1,2,1,1,1,821,2,0,"MIX",6,508,NA,NA,NA,NA,NA,NA
"169",1,9,1,1,1,2,1,2,1,1,1,691,4,0,"MIX",2,509,NA,NA,NA,NA,NA,NA
"170",1,9,2,2,1,8,0,0,2,0,0,1867,514,1,"MIX",5,3,1,4,510,511,512,513
"171",1,9,3,1,1,4,4,1,1,1,1,569,5,0,"MIX",3,4,515,516,NA,NA,NA,NA
"172",1,9,4,2,1,4,0,0,2,1,1,2187,519,1,"MIX",6,2,517,518,NA,NA,NA,NA
"173",1,9,5,2,1,4,0,0,1,1,0,621,10,1,"MIX",8,4,520,521,NA,NA,NA,NA
"174",1,9,6,1,1,2,1,2,1,1,1,647,6,0,"MIX",6,522,NA,NA,NA,NA,NA,NA
"175",1,9,7,1,1,4,1,4,1,1,1,870,1,0,"MIX",2,6,523,524,NA,NA,NA,NA
"176",1,9,8,1,1,8,5,4,2,1,0,1446,7,0,"MIX",4,5,7,3,525,526,527,528
"177",1,9,9,2,1,2,0,0,2,1,1,656,13,1,"MIX",8,529,NA,NA,NA,NA,NA,NA
"178",1,9,10,1,1,4,2,3,2,1,0,622,4,0,"MIX",2,6,530,531,NA,NA,NA,NA
"179",1,9,11,1,1,4,2,3,1,1,1,1214,4,0,"MIX",3,7,532,533,NA,NA,NA,NA
"180",1,9,12,2,1,8,0,0,1,0,1,3984,538,1,"MIX",3,4,8,1,534,535,536,537
"181",1,9,13,2,1,4,0,0,2,1,1,1145,541,1,"MIX",4,6,539,540,NA,NA,NA,NA
"182",1,9,14,2,1,4,0,0,1,1,0,1092,11,1,"MIX",4,5,542,543,NA,NA,NA,NA
"183",1,9,15,1,1,8,7,2,1,1,1,539,2,0,"MIX",6,7,2,5,544,545,546,547
"184",1,9,16,1,1,4,4,1,2,1,0,574,7,0,"MIX",5,7,548,549,NA,NA,NA,NA
"185",1,9,17,2,1,2,0,0,2,1,1,572,15,1,"MIX",6,550,NA,NA,NA,NA,NA,NA
"186",1,9,18,1,1,8,1,8,1,1,1,936,2,0,"MIX",1,2,5,7,551,552,553,554
"187",1,9,19,1,1,4,4,1,2,1,0,1340,3,0,"MIX",3,8,555,556,NA,NA,NA,NA
"188",1,9,20,1,1,8,6,3,1,1,1,730,8,0,"MIX",4,7,6,3,557,558,559,560
"189",1,9,21,2,1,2,0,0,2,0,0,4193,562,1,"MIX",1,561,NA,NA,NA,NA,NA,NA
"190",1,9,22,2,1,2,0,0,2,1,1,637,13,1,"MIX",1,563,NA,NA,NA,NA,NA,NA
"191",1,9,23,2,1,4,0,0,1,0,1,3771,566,1,"MIX",5,2,564,565,NA,NA,NA,NA
"192",1,9,24,1,1,8,5,4,1,1,1,1014,8,0,"MIX",7,4,1,6,567,568,569,570
"193",2,2,1,1,1,8,3,6,2,0,1,1139,79,0,"MIX",6,7,1,3,77,78,79,80
"194",2,2,2,2,1,4,0,0,2,1,1,1045,83,0,"MIX",7,6,81,82,NA,NA,NA,NA
"195",2,2,3,1,1,8,1,8,2,1,0,1299,85,0,"MIX",4,2,7,1,84,85,86,87
"196",2,2,4,2,1,4,0,0,1,0,1,2521,1,1,"MIX",8,1,88,89,NA,NA,NA,NA
"197",2,2,5,2,1,4,0,0,2,1,1,500,7,1,"MIX",3,1,90,91,NA,NA,NA,NA
"198",2,2,6,1,1,8,8,1,2,0,1,1103,2,1,"MIX",8,7,1,2,92,93,94,95
"199",2,2,7,2,1,8,0,0,1,1,0,1181,15,1,"MIX",4,8,7,2,96,97,98,99
"200",2,2,8,2,1,8,0,0,2,0,0,775,104,0,"MIX",5,1,8,2,100,101,102,103
"201",2,2,9,2,1,8,0,0,2,1,1,465,7,1,"MIX",8,4,2,3,105,106,107,108
"202",2,2,10,1,1,2,2,1,1,0,0,1379,8,1,"MIX",8,109,NA,NA,NA,NA,NA,NA
"203",2,2,11,2,1,4,0,0,1,0,1,1316,2,1,"MIX",6,2,110,111,NA,NA,NA,NA
"204",2,2,12,2,1,4,0,0,2,0,0,959,11,1,"MIX",3,5,112,113,NA,NA,NA,NA
"205",2,2,13,1,1,2,2,1,2,1,0,2740,114,0,"MIX",5,114,NA,NA,NA,NA,NA,NA
"206",2,2,14,1,1,4,3,2,2,0,1,1047,115,0,"MIX",2,4,115,116,NA,NA,NA,NA
"207",2,2,15,2,1,2,0,0,1,1,0,1152,118,0,"MIX",8,117,NA,NA,NA,NA,NA,NA
"208",2,2,16,1,1,2,1,2,2,1,0,1645,119,0,"MIX",7,119,NA,NA,NA,NA,NA,NA
"209",2,2,17,2,1,4,0,0,1,1,0,1019,122,0,"MIX",3,6,120,121,NA,NA,NA,NA
"210",2,2,18,2,1,2,0,0,1,1,0,693,15,1,"MIX",8,123,NA,NA,NA,NA,NA,NA
"211",2,2,19,2,1,2,0,0,1,1,0,790,125,0,"MIX",3,124,NA,NA,NA,NA,NA,NA
"212",2,2,20,2,1,8,0,0,1,0,1,609,8,1,"MIX",2,7,6,3,126,127,128,129
"213",2,2,21,2,1,4,0,0,1,1,0,770,12,1,"MIX",6,5,130,131,NA,NA,NA,NA
"214",2,2,22,1,1,8,8,1,2,0,1,2510,133,0,"MIX",1,3,8,2,132,133,134,135
"215",2,2,23,2,1,4,0,0,1,1,0,1147,138,0,"MIX",6,4,136,137,NA,NA,NA,NA
"216",2,2,24,2,1,2,0,0,2,0,0,2952,140,0,"MIX",4,139,NA,NA,NA,NA,NA,NA
"217",2,3,1,1,1,4,4,1,1,1,1,1368,1,1,"MIX",1,7,141,142,NA,NA,NA,NA
"218",2,3,2,2,1,4,0,0,2,0,0,722,145,0,"MIX",2,8,143,144,NA,NA,NA,NA
"219",2,3,3,2,1,4,0,0,2,0,0,1134,148,0,"MIX",6,5,146,147,NA,NA,NA,NA
"220",2,3,4,1,1,2,1,2,2,1,0,972,149,0,"MIX",1,149,NA,NA,NA,NA,NA,NA
"221",2,3,5,2,1,4,0,0,1,0,1,2091,152,0,"MIX",4,1,150,151,NA,NA,NA,NA
"222",2,3,6,2,1,8,0,0,2,0,0,1786,14,1,"MIX",1,6,3,5,153,154,155,156
"223",2,3,7,2,1,4,0,0,1,0,1,1523,2,1,"MIX",7,2,157,158,NA,NA,NA,NA
"224",2,3,8,1,1,8,3,6,2,0,1,2111,4,1,"MIX",4,6,7,3,159,160,161,162
"225",2,3,9,2,1,2,0,0,1,0,1,1116,1,1,"MIX",7,163,NA,NA,NA,NA,NA,NA
"226",2,3,10,2,1,4,0,0,2,1,1,744,166,0,"MIX",2,7,164,165,NA,NA,NA,NA
"227",2,3,11,2,1,8,0,0,2,1,1,772,171,0,"MIX",8,5,3,7,167,168,169,170
"228",2,3,12,1,1,4,3,2,2,0,1,605,3,1,"MIX",3,5,172,173,NA,NA,NA,NA
"229",2,3,13,1,1,4,4,1,1,0,0,1252,4,1,"MIX",4,6,174,175,NA,NA,NA,NA
"230",2,3,14,2,1,4,0,0,2,1,1,707,4,1,"MIX",7,3,176,177,NA,NA,NA,NA
"231",2,3,15,1,1,8,5,4,1,0,0,888,1,1,"MIX",1,5,3,7,178,179,180,181
"232",2,3,16,2,1,4,0,0,2,1,1,1069,184,0,"MIX",3,2,182,183,NA,NA,NA,NA
"233",2,3,17,2,1,8,0,0,2,1,1,1019,189,0,"MIX",7,6,5,8,185,186,187,188
"234",2,3,18,1,1,4,3,2,1,0,0,867,4,1,"MIX",4,8,190,191,NA,NA,NA,NA
"235",2,3,19,1,1,8,6,3,1,1,1,859,3,1,"MIX",5,2,3,4,192,193,194,195
"236",2,3,20,2,1,4,0,0,1,0,1,721,1,1,"MIX",8,3,196,197,NA,NA,NA,NA
"237",2,3,21,2,1,2,0,0,1,0,1,655,3,1,"MIX",1,198,NA,NA,NA,NA,NA,NA
"238",2,3,22,2,1,8,0,0,2,1,1,501,203,0,"MIX",8,1,2,6,199,200,201,202
"239",2,3,23,2,1,2,0,0,2,1,1,524,205,0,"MIX",3,204,NA,NA,NA,NA,NA,NA
"240",2,3,24,2,1,8,0,0,2,0,0,562,16,1,"MIX",2,1,4,5,206,207,208,209
"241",2,4,1,1,1,8,1,8,2,0,1,726,2,1,"MIX",2,3,8,7,210,211,212,213
"242",2,4,2,2,1,4,0,0,2,0,0,2152,12,1,"MIX",2,1,214,215,NA,NA,NA,NA
"243",2,4,3,2,1,8,0,0,1,1,0,395,220,0,"MIX",6,8,7,1,216,217,218,219
"244",2,4,4,1,1,8,6,3,1,0,0,1029,2,1,"MIX",2,4,7,6,221,222,223,224
"245",2,4,5,1,1,2,2,1,1,1,1,768,8,1,"MIX",8,225,NA,NA,NA,NA,NA,NA
"246",2,4,6,1,1,2,2,1,1,1,1,525,7,1,"MIX",7,226,NA,NA,NA,NA,NA,NA
"247",2,4,7,2,1,2,0,0,2,0,0,1123,15,1,"MIX",7,227,NA,NA,NA,NA,NA,NA
"248",2,4,8,2,1,8,0,0,1,1,0,568,232,0,"MIX",6,4,3,5,228,229,230,231
"249",2,4,9,1,1,4,1,4,2,0,1,329,234,0,"MIX",8,5,233,234,NA,NA,NA,NA
